dataset,graph_id,method,candidate_policy,source_policy,seed,step,attack_phase,gcc_before,gcc_after,delta_gcc,num_components_before,num_components_after,is_bridge_before_removal,remove_ratio_before,remove_ratio_after,edge_u,edge_v,selected_edge,degree_u,degree_v,degree_min,degree_max,degree_product,common_neighbors,edge_embeddedness,is_inter_community_edge,community_u,community_v,source_count,source_nodes,source_node_hash,source_strata_counts,source_degree_bins,source_community_counts,adaptive_k,candidate_config,candidate_count,candidate_fraction,candidate_inter_community_ratio,candidate_boundary_ratio,candidate_bridge_ratio,candidate_low_cn_ratio,candidate_degree_product_distribution,candidate_common_neighbor_distribution,candidate_mean_common_neighbors,candidate_mean_degree_product,candidate_backend,candidate_hash,sasb_candidate_count_reference,sasb_candidate_hash_reference,match_mode_counts,strict_match_count,degree_only_match_count,community_only_match_count,fallback_count,fallback_reason,matched_feature_difference,matched_feature_difference_detail,candidate_count_equal_to_sasb,source_budget,true_source_traversal_count,sampled_betweenness_score,p2_degree_product_fallback
realworld_completed,rt_retweet,Random-size-matched-candidate,random_size_matched,SASB-structured,20260513,10,early,0.4791666666666667,0.4791666666666667,0.0,4,4,0,0.08547008547008547,0.09401709401709402,39,45,39--45,10,4,4,10,40,0,0.0,1,2,0,32,"[""49"", ""39"", ""51"", ""69"", ""46"", ""67"", ""45"", ""57"", ""0"", ""71"", ""2"", ""21"", ""24"", ""94"", ""10"", ""31"", ""37"", ""53"", ""76"", ""78"", ""1"", ""15"", ""50"", ""81"", ""88"", ""36"", ""77"", ""91"", ""59"", ""73"", ""47"", ""28""]",97021443d6c3d46be77b4e359ee6cb7ba3f9fdbf2c39d52f58a89b524349bad9,"{""boundary"": 12, ""degree_core"": 10, ""random_fill"": 10}","{""degree_0_1"": 12, ""degree_2"": 7, ""degree_3_4"": 6, ""degree_5_8"": 5, ""degree_9_plus"": 2}","{""0"": 6, ""1"": 6, ""2"": 9, ""3"": 4, ""4"": 3, ""5"": 4}",64,"{""backend"": ""evaluate_m19_theory_calibrated.candidate_features"", ""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",59,1.0,0.2711864406779661,0.2711864406779661,0.4745762711864407,0.8983050847457628,"{""dp_0_4"": 0.11864406779661017, ""dp_17_64"": 0.3898305084745763, ""dp_5_16"": 0.423728813559322, ""dp_65_256"": 0.06779661016949153}","{""cn_0"": 0.6610169491525424, ""cn_1"": 0.23728813559322035, ""cn_2_3"": 0.1016949152542373}",0.4576271186440678,23.220338983050848,uniform_random_edges_size_matched_to_sasb,1866cb6d6dd7f582312fb4ed87a7c57fad81ffc45606dd3eb1892f75827c05ca,59,1866cb6d6dd7f582312fb4ed87a7c57fad81ffc45606dd3eb1892f75827c05ca,"{""random_size_matched"": 59}",0,0,0,0,{},0.0,"{""common_neighbor_bin_l1"": 0.0, ""degree_product_bin_l1"": 0.0, ""is_boundary_edge_l1"": 0.0, ""is_bridge_edge_l1"": 0.0, ""is_inter_community_edge_l1"": 0.0, ""is_low_common_neighbor_edge_l1"": 0.0, ""mean_l1"": 0.0}",1,32,32,445.26562500000006,0
realworld_completed,rt_retweet,Random-size-matched-candidate,random_size_matched,SASB-structured,20260513,11,early,0.4791666666666667,0.4791666666666667,0.0,4,4,0,0.09401709401709402,0.10256410256410256,46,49,46--49,5,15,5,15,75,0,0.0,1,2,4,32,"[""49"", ""51"", ""69"", ""46"", ""39"", ""67"", ""57"", ""0"", ""71"", ""2"", ""45"", ""21"", ""24"", ""94"", ""10"", ""31"", ""37"", ""53"", ""76"", ""78"", ""1"", ""15"", ""23"", ""56"", ""29"", ""30"", ""36"", ""88"", ""59"", ""47"", ""65"", ""77""]",63ffe6f7fbe53b78c1299cb95bde9cc651bb5555a43bed1fd70e8c0e9ecd93be,"{""boundary"": 12, ""degree_core"": 10, ""random_fill"": 10}","{""degree_0_1"": 12, ""degree_2"": 7, ""degree_3_4"": 6, ""degree_5_8"": 5, ""degree_9_plus"": 2}","{""0"": 5, ""1"": 6, ""2"": 6, ""3"": 5, ""4"": 5, ""5"": 5}",64,"{""backend"": ""evaluate_m19_theory_calibrated.candidate_features"", ""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",58,1.0,0.25862068965517243,0.25862068965517243,0.4827586206896552,0.896551724137931,"{""dp_0_4"": 0.1206896551724138, ""dp_17_64"": 0.3620689655172414, ""dp_5_16"": 0.4482758620689655, ""dp_65_256"": 0.06896551724137931}","{""cn_0"": 0.6551724137931034, ""cn_1"": 0.2413793103448276, ""cn_2_3"": 0.10344827586206896}",0.46551724137931033,22.03448275862069,uniform_random_edges_size_matched_to_sasb,f71708acdfe718e8083d47df26443767ecef42e0ad172230a2a558d8e0c92835,58,f71708acdfe718e8083d47df26443767ecef42e0ad172230a2a558d8e0c92835,"{""random_size_matched"": 58}",0,0,0,0,{},0.0,"{""common_neighbor_bin_l1"": 0.0, ""degree_product_bin_l1"": 0.0, ""is_boundary_edge_l1"": 0.0, ""is_bridge_edge_l1"": 0.0, ""is_inter_community_edge_l1"": 0.0, ""is_low_common_neighbor_edge_l1"": 0.0, ""mean_l1"": 0.0}",1,32,32,564.50625,0
realworld_completed,rt_retweet,Random-size-matched-candidate,random_size_matched,SASB-structured,20260513,12,early,0.4791666666666667,0.4791666666666667,0.0,4,4,0,0.10256410256410256,0.1111111111111111,51,69,51--69,8,8,8,8,64,1,0.14285714285714285,1,2,1,32,"[""49"", ""51"", ""69"", ""39"", ""67"", ""46"", ""57"", ""0"", ""71"", ""2"", ""45"", ""21"", ""24"", ""94"", ""10"", ""31"", ""37"", ""53"", ""76"", ""78"", ""1"", ""15"", ""29"", ""91"", ""36"", ""58"", ""81"", ""77"", ""89"", ""68"", ""56"", ""30""]",1cde9ceba4163e15854ac84f80fa0394f06acf311f3f73b494d3a85d740688aa,"{""boundary"": 12, ""degree_core"": 10, ""random_fill"": 10}","{""degree_0_1"": 12, ""degree_2"": 7, ""degree_3_4"": 7, ""degree_5_8"": 4, ""degree_9_plus"": 2}","{""0"": 5, ""1"": 4, ""2"": 8, ""3"": 4, ""4"": 6, ""5"": 5}",64,"{""backend"": ""evaluate_m19_theory_calibrated.candidate_features"", ""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",57,1.0,0.24561403508771928,0.24561403508771928,0.49122807017543857,0.8947368421052632,"{""dp_0_4"": 0.14035087719298245, ""dp_17_64"": 0.3508771929824561, ""dp_5_16"": 0.45614035087719296, ""dp_65_256"": 0.05263157894736842}","{""cn_0"": 0.6491228070175439, ""cn_1"": 0.24561403508771928, ""cn_2_3"": 0.10526315789473684}",0.47368421052631576,20.17543859649123,uniform_random_edges_size_matched_to_sasb,146a6a5bd1ff885b74e974ce98faea9ffd22bdfae98973db3f727f6741f0c3bc,57,146a6a5bd1ff885b74e974ce98faea9ffd22bdfae98973db3f727f6741f0c3bc,"{""random_size_matched"": 57}",0,0,0,0,{},0.0,"{""common_neighbor_bin_l1"": 0.0, ""degree_product_bin_l1"": 0.0, ""is_boundary_edge_l1"": 0.0, ""is_bridge_edge_l1"": 0.0, ""is_inter_community_edge_l1"": 0.0, ""is_low_common_neighbor_edge_l1"": 0.0, ""mean_l1"": 0.0}",1,32,32,793.5,0
realworld_completed,rt_retweet,Random-size-matched-candidate,random_size_matched,SASB-structured,20260513,13,early,0.4791666666666667,0.2708333333333333,0.20833333333333337,4,5,1,0.1111111111111111,0.11965811965811966,46,69,46--69,4,7,4,7,28,0,0.0,0,5,5,32,"[""49"", ""39"", ""51"", ""69"", ""67"", ""46"", ""57"", ""0"", ""71"", ""2"", ""45"", ""21"", ""24"", ""94"", ""10"", ""31"", ""37"", ""53"", ""76"", ""78"", ""1"", ""15"", ""83"", ""47"", ""77"", ""55"", ""88"", ""23"", ""59"", ""50"", ""58"", ""73""]",eb1eef353f763df0fc52c0ca002c171c0e2f729996be548f501eeb8b11ae4d3c,"{""boundary"": 12, ""degree_core"": 10, ""random_fill"": 10}","{""degree_0_1"": 12, ""degree_2"": 7, ""degree_3_4"": 7, ""degree_5_8"": 4, ""degree_9_plus"": 2}","{""0"": 6, ""1"": 6, ""2"": 8, ""3"": 4, ""4"": 3, ""5"": 5}",64,"{""backend"": ""evaluate_m19_theory_calibrated.candidate_features"", ""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",56,1.0,0.23214285714285715,0.23214285714285715,0.5178571428571429,0.8928571428571429,"{""dp_0_4"": 0.14285714285714285, ""dp_17_64"": 0.35714285714285715, ""dp_5_16"": 0.4642857142857143, ""dp_65_256"": 0.03571428571428571}","{""cn_0"": 0.6964285714285714, ""cn_1"": 0.19642857142857142, ""cn_2_3"": 0.10714285714285714}",0.42857142857142855,18.696428571428573,uniform_random_edges_size_matched_to_sasb,9572d13054ed8f83f8abdcd42edbd2c9e4d87500c896fda6fe511ee63edbd88b,56,9572d13054ed8f83f8abdcd42edbd2c9e4d87500c896fda6fe511ee63edbd88b,"{""random_size_matched"": 56}",0,0,0,0,{},0.0,"{""common_neighbor_bin_l1"": 0.0, ""degree_product_bin_l1"": 0.0, ""is_boundary_edge_l1"": 0.0, ""is_bridge_edge_l1"": 0.0, ""is_inter_community_edge_l1"": 0.0, ""is_low_common_neighbor_edge_l1"": 0.0, ""mean_l1"": 0.0}",1,32,32,1058.0,0
realworld_completed,rt_retweet,Random-size-matched-candidate,random_size_matched,SASB-structured,20260513,14,early,0.2708333333333333,0.2708333333333333,0.0,5,5,0,0.11965811965811966,0.1282051282051282,49,57,49--57,14,4,4,14,56,0,0.0,1,3,1,26,"[""49"", ""67"", ""69"", ""57"", ""0"", ""45"", ""21"", ""31"", ""78"", ""94"", ""10"", ""23"", ""29"", ""30"", ""36"", ""38"", ""41"", ""56"", ""59"", ""89"", ""65"", ""73"", ""63"", ""83"", ""91"", ""58""]",95de6e0073ecfdf735df18dc030dc0635d45d503afd1da073da1f22dd106567f,"{""boundary"": 10, ""degree_core"": 8, ""random_fill"": 8}","{""degree_0_1"": 15, ""degree_2"": 4, ""degree_3_4"": 3, ""degree_5_8"": 3, ""degree_9_plus"": 1}","{""0"": 7, ""1"": 5, ""2"": 5, ""3"": 9}",64,"{""backend"": ""evaluate_m19_theory_calibrated.candidate_features"", ""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",32,1.0,0.28125,0.28125,0.5,0.8125,"{""dp_0_4"": 0.09375, ""dp_17_64"": 0.3125, ""dp_5_16"": 0.53125, ""dp_65_256"": 0.0625}","{""cn_0"": 0.75, ""cn_1"": 0.0625, ""cn_2_3"": 0.1875}",0.46875,20.5,uniform_random_edges_size_matched_to_sasb,270830d9ba7ac1dec631d66b8d85f7535ff263596763e609f8c96f8028f83d5b,32,270830d9ba7ac1dec631d66b8d85f7535ff263596763e609f8c96f8028f83d5b,"{""random_size_matched"": 32}",0,0,0,0,{},0.0,"{""common_neighbor_bin_l1"": 0.0, ""degree_product_bin_l1"": 0.0, ""is_boundary_edge_l1"": 0.0, ""is_bridge_edge_l1"": 0.0, ""is_inter_community_edge_l1"": 0.0, ""is_low_common_neighbor_edge_l1"": 0.0, ""mean_l1"": 0.0}",1,32,26,121.99999999999999,0
realworld_completed,rt_retweet,Random-size-matched-candidate,random_size_matched,SASB-structured,20260513,15,early,0.2708333333333333,0.2708333333333333,0.0,5,5,0,0.1282051282051282,0.13675213675213677,67,69,67--69,6,6,6,6,36,0,0.0,1,0,2,26,"[""49"", ""67"", ""69"", ""0"", ""45"", ""57"", ""21"", ""31"", ""78"", ""94"", ""10"", ""23"", ""29"", ""30"", ""36"", ""38"", ""41"", ""56"", ""89"", ""58"", ""59"", ""73"", ""65"", ""63"", ""83"", ""91""]",c64325415c7a445fdc8ede7e5e813dd48c47bf9e16564cc373d0da31bbc5d3b9,"{""boundary"": 10, ""degree_core"": 8, ""random_fill"": 8}","{""degree_0_1"": 15, ""degree_2"": 4, ""degree_3_4"": 3, ""degree_5_8"": 3, ""degree_9_plus"": 1}","{""0"": 7, ""1"": 5, ""2"": 5, ""3"": 9}",64,"{""backend"": ""evaluate_m19_theory_calibrated.candidate_features"", ""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",31,1.0,0.25806451612903225,0.25806451612903225,0.5161290322580645,0.8064516129032258,"{""dp_0_4"": 0.0967741935483871, ""dp_17_64"": 0.2903225806451613, ""dp_5_16"": 0.5483870967741935, ""dp_65_256"": 0.06451612903225806}","{""cn_0"": 0.7419354838709677, ""cn_1"": 0.06451612903225806, ""cn_2_3"": 0.1935483870967742}",0.4838709677419355,18.129032258064516,uniform_random_edges_size_matched_to_sasb,9bee59426a7bb8343828e4824122ab635e5a060d4e6788a237be7f381bc40adb,31,9bee59426a7bb8343828e4824122ab635e5a060d4e6788a237be7f381bc40adb,"{""random_size_matched"": 31}",0,0,0,0,{},0.0,"{""common_neighbor_bin_l1"": 0.0, ""degree_product_bin_l1"": 0.0, ""is_boundary_edge_l1"": 0.0, ""is_bridge_edge_l1"": 0.0, ""is_inter_community_edge_l1"": 0.0, ""is_low_common_neighbor_edge_l1"": 0.0, ""mean_l1"": 0.0}",1,32,26,140.66666666666666,0
realworld_completed,rt_retweet,Random-size-matched-candidate,random_size_matched,SASB-structured,20260513,16,early,0.2708333333333333,0.2708333333333333,0.0,5,5,0,0.13675213675213677,0.1452991452991453,21,49,21--49,2,13,2,13,26,0,0.0,1,2,1,26,"[""49"", ""0"", ""67"", ""69"", ""45"", ""57"", ""21"", ""31"", ""78"", ""94"", ""10"", ""23"", ""29"", ""30"", ""36"", ""38"", ""41"", ""56"", ""65"", ""58"", ""73"", ""89"", ""63"", ""91"", ""59"", ""83""]",06ea4eee8cc762e2ceb4d1d49c564315e1479be12fd0a2175d8dec7f7e06b82d,"{""boundary"": 10, ""degree_core"": 8, ""random_fill"": 8}","{""degree_0_1"": 15, ""degree_2"": 4, ""degree_3_4"": 3, ""degree_5_8"": 3, ""degree_9_plus"": 1}","{""0"": 7, ""1"": 5, ""2"": 5, ""3"": 9}",64,"{""backend"": ""evaluate_m19_theory_calibrated.candidate_features"", ""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",30,1.0,0.23333333333333334,0.23333333333333334,0.5333333333333333,0.8,"{""dp_0_4"": 0.1, ""dp_17_64"": 0.2, ""dp_5_16"": 0.6333333333333333, ""dp_65_256"": 0.06666666666666667}","{""cn_0"": 0.7333333333333333, ""cn_1"": 0.06666666666666667, ""cn_2_3"": 0.2}",0.5,16.466666666666665,uniform_random_edges_size_matched_to_sasb,4ea6201d21617770a317533c4d427b7cfe0d80b36db873a6d212cdf62b4f8093,30,4ea6201d21617770a317533c4d427b7cfe0d80b36db873a6d212cdf62b4f8093,"{""random_size_matched"": 30}",0,0,0,0,{},0.0,"{""common_neighbor_bin_l1"": 0.0, ""degree_product_bin_l1"": 0.0, ""is_boundary_edge_l1"": 0.0, ""is_bridge_edge_l1"": 0.0, ""is_inter_community_edge_l1"": 0.0, ""is_low_common_neighbor_edge_l1"": 0.0, ""mean_l1"": 0.0}",1,32,26,200.0,0
realworld_completed,rt_retweet,Random-size-matched-candidate,random_size_matched,SASB-structured,20260513,17,early,0.2708333333333333,0.20833333333333334,0.06249999999999997,5,6,1,0.1452991452991453,0.15384615384615385,49,78,49--78,12,2,2,12,24,0,0.0,1,1,3,26,"[""49"", ""0"", ""67"", ""69"", ""45"", ""57"", ""31"", ""78"", ""94"", ""10"", ""21"", ""23"", ""29"", ""30"", ""36"", ""38"", ""41"", ""56"", ""73"", ""89"", ""63"", ""65"", ""58"", ""91"", ""83"", ""59""]",9aa33721fd2d2ef4a43801e08013c8ccc3c55a6580d7802a6bebb0880ad65bc4,"{""boundary"": 10, ""degree_core"": 8, ""random_fill"": 8}","{""degree_0_1"": 16, ""degree_2"": 3, ""degree_3_4"": 3, ""degree_5_8"": 3, ""degree_9_plus"": 1}","{""0"": 7, ""1"": 5, ""2"": 5, ""3"": 9}",64,"{""backend"": ""evaluate_m19_theory_calibrated.candidate_features"", ""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",29,1.0,0.20689655172413793,0.20689655172413793,0.7241379310344828,0.7931034482758621,"{""dp_0_4"": 0.10344827586206896, ""dp_17_64"": 0.2413793103448276, ""dp_5_16"": 0.6551724137931034}","{""cn_0"": 0.7241379310344828, ""cn_1"": 0.06896551724137931, ""cn_2_3"": 0.20689655172413793}",0.5172413793103449,15.10344827586207,uniform_random_edges_size_matched_to_sasb,522546705e9e99525680290509a609ad28261d56f073e4f690f2fa82d03523e6,29,522546705e9e99525680290509a609ad28261d56f073e4f690f2fa82d03523e6,"{""random_size_matched"": 29}",0,0,0,0,{},0.0,"{""common_neighbor_bin_l1"": 0.0, ""degree_product_bin_l1"": 0.0, ""is_boundary_edge_l1"": 0.0, ""is_bridge_edge_l1"": 0.0, ""is_inter_community_edge_l1"": 0.0, ""is_low_common_neighbor_edge_l1"": 0.0, ""mean_l1"": 0.0}",1,32,26,320.0,0
realworld_completed,rt_retweet,Random-size-matched-candidate,random_size_matched,SASB-structured,20260513,18,early,0.20833333333333334,0.20833333333333334,0.0,6,6,0,0.15384615384615385,0.1623931623931624,39,51,39--51,9,7,7,9,63,1,0.16666666666666666,1,3,2,20,"[""39"", ""51"", ""71"", ""2"", ""46"", ""37"", ""76"", ""24"", ""53"", ""1"", ""15"", ""28"", ""47"", ""50"", ""81"", ""93"", ""55"", ""68"", ""88"", ""77""]",ab301974e911093f09c2a29f2f4ec3ea41625bff9cc8a0def87e67e1deda5ec0,"{""boundary"": 8, ""degree_core"": 6, ""random_fill"": 6}","{""degree_0_1"": 11, ""degree_2"": 3, ""degree_3_4"": 4, ""degree_5_8"": 1, ""degree_9_plus"": 1}","{""0"": 5, ""1"": 2, ""2"": 7, ""3"": 6}",64,"{""backend"": ""evaluate_m19_theory_calibrated.candidate_features"", ""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",23,1.0,0.2608695652173913,0.2608695652173913,0.5217391304347826,1.0,"{""dp_0_4"": 0.21739130434782608, ""dp_17_64"": 0.391304347826087, ""dp_5_16"": 0.391304347826087}","{""cn_0"": 0.6086956521739131, ""cn_1"": 0.391304347826087}",0.391304347826087,14.608695652173912,uniform_random_edges_size_matched_to_sasb,3dcb5d4b1cc0a28a57f173f62564180e8ff2c789d37f43ced834b7f143c1518f,23,3dcb5d4b1cc0a28a57f173f62564180e8ff2c789d37f43ced834b7f143c1518f,"{""random_size_matched"": 23}",0,0,0,0,{},0.0,"{""common_neighbor_bin_l1"": 0.0, ""degree_product_bin_l1"": 0.0, ""is_boundary_edge_l1"": 0.0, ""is_bridge_edge_l1"": 0.0, ""is_inter_community_edge_l1"": 0.0, ""is_low_common_neighbor_edge_l1"": 0.0, ""mean_l1"": 0.0}",1,32,20,116.0,0
realworld_completed,rt_retweet,Random-size-matched-candidate,random_size_matched,SASB-structured,20260513,19,early,0.20833333333333334,0.20833333333333334,0.0,6,6,0,0.1623931623931624,0.17094017094017094,2,39,2--39,3,8,3,8,24,0,0.0,1,1,3,20,"[""39"", ""51"", ""71"", ""2"", ""46"", ""37"", ""76"", ""24"", ""53"", ""1"", ""15"", ""28"", ""47"", ""50"", ""81"", ""77"", ""88"", ""55"", ""93"", ""68""]",d87e7e968796ad360141d7054348406d7eccd795185d522e084f797581379f16,"{""boundary"": 8, ""degree_core"": 6, ""random_fill"": 6}","{""degree_0_1"": 11, ""degree_2"": 3, ""degree_3_4"": 4, ""degree_5_8"": 2}","{""0"": 5, ""1"": 2, ""2"": 7, ""3"": 6}",64,"{""backend"": ""evaluate_m19_theory_calibrated.candidate_features"", ""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",22,1.0,0.22727272727272727,0.22727272727272727,0.5454545454545454,1.0,"{""dp_0_4"": 0.22727272727272727, ""dp_17_64"": 0.22727272727272727, ""dp_5_16"": 0.5454545454545454}","{""cn_0"": 0.7272727272727273, ""cn_1"": 0.2727272727272727}",0.2727272727272727,11.136363636363637,uniform_random_edges_size_matched_to_sasb,5a456c352074e4f81c561a9ac28a7c71e417491d52cc4be764e6b98323a34c42,22,5a456c352074e4f81c561a9ac28a7c71e417491d52cc4be764e6b98323a34c42,"{""random_size_matched"": 22}",0,0,0,0,{},0.0,"{""common_neighbor_bin_l1"": 0.0, ""degree_product_bin_l1"": 0.0, ""is_boundary_edge_l1"": 0.0, ""is_bridge_edge_l1"": 0.0, ""is_inter_community_edge_l1"": 0.0, ""is_low_common_neighbor_edge_l1"": 0.0, ""mean_l1"": 0.0}",1,32,20,129.0,0
realworld_completed,rt_retweet,Random-size-matched-candidate,random_size_matched,SASB-structured,20260513,20,early,0.20833333333333334,0.20833333333333334,0.0,6,7,1,0.17094017094017094,0.1794871794871795,46,71,46--71,3,4,3,4,12,0,0.0,0,2,2,20,"[""39"", ""51"", ""71"", ""46"", ""37"", ""76"", ""24"", ""2"", ""53"", ""1"", ""15"", ""28"", ""47"", ""50"", ""81"", ""77"", ""68"", ""88"", ""55"", ""93""]",9049067cf212a8ada5df5e6511a9af6a40ffb3dda39e8e8f4f118c5b030c7d76,"{""boundary"": 8, ""degree_core"": 6, ""random_fill"": 6}","{""degree_0_1"": 11, ""degree_2"": 4, ""degree_3_4"": 3, ""degree_5_8"": 2}","{""0"": 5, ""1"": 2, ""2"": 7, ""3"": 6}",64,"{""backend"": ""evaluate_m19_theory_calibrated.candidate_features"", ""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",21,1.0,0.19047619047619047,0.19047619047619047,0.7142857142857143,1.0,"{""dp_0_4"": 0.23809523809523808, ""dp_17_64"": 0.14285714285714285, ""dp_5_16"": 0.6190476190476191}","{""cn_0"": 0.7142857142857143, ""cn_1"": 0.2857142857142857}",0.2857142857142857,9.476190476190476,uniform_random_edges_size_matched_to_sasb,211259bd4291771ee651d4355acdd92517c2ff7e79db3f466f510b47140dda95,21,211259bd4291771ee651d4355acdd92517c2ff7e79db3f466f510b47140dda95,"{""random_size_matched"": 21}",0,0,0,0,{},0.0,"{""common_neighbor_bin_l1"": 0.0, ""degree_product_bin_l1"": 0.0, ""is_boundary_edge_l1"": 0.0, ""is_bridge_edge_l1"": 0.0, ""is_inter_community_edge_l1"": 0.0, ""is_low_common_neighbor_edge_l1"": 0.0, ""mean_l1"": 0.0}",1,32,20,198.0,0
realworld_completed,rt_retweet,Random-size-matched-candidate,random_size_matched,SASB-structured,20260513,21,early,0.20833333333333334,0.19791666666666666,0.010416666666666685,7,8,1,0.1794871794871795,0.18803418803418803,6,92,6--92,4,6,4,6,24,0,0.0,1,0,2,20,"[""92"", ""34"", ""20"", ""6"", ""33"", ""42"", ""13"", ""11"", ""17"", ""25"", ""26"", ""27"", ""3"", ""54"", ""70"", ""75"", ""85"", ""8"", ""95"", ""7""]",be39b6a986e9546c7d0a02a3b19615eeb2c750e7b82acd10ec95bce2714c365d,"{""boundary"": 8, ""degree_core"": 6, ""random_fill"": 6}","{""degree_0_1"": 13, ""degree_2"": 1, ""degree_3_4"": 4, ""degree_5_8"": 2}","{""0"": 5, ""1"": 4, ""2"": 4, ""3"": 4, ""4"": 3}",64,"{""backend"": ""evaluate_m19_theory_calibrated.candidate_features"", ""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",20,1.0,0.25,0.25,0.85,1.0,"{""dp_0_4"": 0.45, ""dp_17_64"": 0.25, ""dp_5_16"": 0.3}","{""cn_0"": 0.85, ""cn_1"": 0.15}",0.15,9.45,uniform_random_edges_size_matched_to_sasb,2031f8bd7dcd57340383a60992488effbcc53bb55950df7a7af723d5abdd65cb,20,2031f8bd7dcd57340383a60992488effbcc53bb55950df7a7af723d5abdd65cb,"{""random_size_matched"": 20}",0,0,0,0,{},0.0,"{""common_neighbor_bin_l1"": 0.0, ""degree_product_bin_l1"": 0.0, ""is_boundary_edge_l1"": 0.0, ""is_bridge_edge_l1"": 0.0, ""is_inter_community_edge_l1"": 0.0, ""is_low_common_neighbor_edge_l1"": 0.0, ""mean_l1"": 0.0}",1,32,20,150.0,0
realworld_completed,rt_retweet,Random-size-matched-candidate,random_size_matched,SASB-structured,20260513,22,early,0.19791666666666666,0.16666666666666666,0.03125,8,9,1,0.18803418803418803,0.19658119658119658,48,60,48--60,5,4,4,5,20,0,0.0,1,3,2,19,"[""48"", ""60"", ""87"", ""14"", ""61"", ""66"", ""82"", ""18"", ""19"", ""22"", ""40"", ""43"", ""52"", ""9"", ""84"", ""79"", ""90"", ""80"", ""64""]",cd4b0caf1f4c1f0c7da33a7ba2b727e9d790735a2c7d37171a78170c27a94e1c,"{""boundary"": 7, ""degree_core"": 6, ""random_fill"": 6}","{""degree_0_1"": 12, ""degree_2"": 3, ""degree_3_4"": 2, ""degree_5_8"": 2}","{""0"": 7, ""1"": 4, ""2"": 3, ""3"": 5}",64,"{""backend"": ""evaluate_m19_theory_calibrated.candidate_features"", ""delta_mode"": ""none"", ""k_max"": 512, ""k_min"": 64, ""variant"": ""conservative""}",18,1.0,0.16666666666666666,0.16666666666666666,1.0,1.0,"{""dp_0_4"": 0.3333333333333333, ""dp_17_64"": 0.1111111111111111, ""dp_5_16"": 0.5555555555555556}","{""cn_0"": 1.0}",0.0,7.666666666666667,uniform_random_edges_size_matched_to_sasb,af692d166deab78f845a7df35edb807378459c078178f495e1ddb9d7f99e9b33,18,af692d166deab78f845a7df35edb807378459c078178f495e1ddb9d7f99e9b33,"{""random_size_matched"": 18}",0,0,0,0,{},0.0,"{""common_neighbor_bin_l1"": 0.0, ""degree_product_bin_l1"": 0.0, ""is_boundary_edge_l1"": 0.0, ""is_bridge_edge_l1"": 0.0, ""is_inter_community_edge_l1"": 0.0, ""is_low_common_neighbor_edge_l1"": 0.0, ""mean_l1"": 0.0}",1,32,19,180.0,0
